Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,
WIN020,11/23/2019,15:24,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:25,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:26,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:27,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:28,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:29,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:30,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:31,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:32,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:33,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:34,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:35,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:36,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:37,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:38,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:39,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:40,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:41,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:42,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:43,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:44,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:45,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:46,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:47,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:48,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:49,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:50,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:51,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:52,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:53,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:54,55%,48%,40%,1932,772.51,3191,
WIN020,11/23/2019,15:55,55%,48%,40%,1932,772.51,3096,
WIN020,11/23/2019,15:56,55%,48%,40%,1932,772.51,3001,
WIN020,11/23/2019,15:57,55%,48%,40%,1932,772.51,2906,
WIN020,11/23/2019,15:58,55%,48%,40%,1932,772.51,2811,
WIN020,11/23/2019,15:59,55%,48%,40%,1932,772.51,2716,
WIN020,11/23/2019,16:00,55%,48%,40%,1932,772.51,2621,
WIN020,11/23/2019,16:01,55%,48%,40%,1932,772.51,2526,
WIN020,11/23/2019,16:02,55%,48%,40%,1932,772.51,2431,
WIN020,11/23/2019,16:03,55%,48%,40%,1932,772.51,2336,
WIN020,11/23/2019,16:04,55%,48%,40%,1932,772.51,2241,
WIN020,11/23/2019,16:05,55%,48%,40%,1932,772.51,2146,
WIN020,11/23/2019,16:06,55%,48%,40%,1932,772.51,2051,
WIN020,11/23/2019,16:07,55%,48%,40%,1932,772.51,2034,
WIN020,11/23/2019,16:08,55%,48%,40%,1932,772.51,2017,
WIN020,11/23/2019,16:09,55%,48%,40%,1932,772.51,2000,
WIN020,11/23/2019,16:10,55%,48%,40%,1932,772.51,1983,
WIN020,11/23/2019,16:11,55%,48%,40%,1932,772.51,1966,
WIN020,11/23/2019,16:12,55%,48%,40%,1932,772.51,1949,
WIN020,11/23/2019,16:13,55%,48%,40%,1932,772.51,1932,
WIN020,11/23/2019,16:14,55%,48%,40%,1932,772.51,1915,
WIN020,11/23/2019,16:15,55%,48%,40%,1932,772.51,1898,
WIN020,11/23/2019,16:16,55%,48%,40%,1932,772.51,1881,
WIN020,11/23/2019,16:17,55%,48%,40%,1932,772.51,1864,
WIN020,11/23/2019,16:18,55%,48%,40%,1932,772.51,1847,
WIN020,11/23/2019,16:19,55%,48%,40%,1932,772.51,1830,
WIN020,11/23/2019,16:20,55%,48%,40%,1932,772.51,1813,
WIN020,11/23/2019,16:21,55%,48%,40%,1932,772.51,1796,
WIN020,11/23/2019,16:22,55%,48%,40%,1932,772.51,1779,
WIN020,11/23/2019,16:23,55%,48%,40%,1932,772.51,1762,
WIN020,11/23/2019,16:24,55%,48%,40%,1932,772.51,1745,
WIN020,11/23/2019,16:25,55%,48%,40%,1932,772.51,1728,
WIN020,11/23/2019,16:26,55%,48%,40%,1932,772.51,1711,
WIN020,11/23/2019,16:27,55%,48%,40%,1932,772.51,1694,
WIN020,11/23/2019,16:28,55%,48%,40%,1932,772.51,1677,
WIN020,11/23/2019,16:29,55%,48%,40%,1932,772.51,1660,
WIN020,11/23/2019,16:30,55%,48%,40%,1932,772.51,1643,
WIN020,11/23/2019,16:31,55%,48%,40%,1932,772.51,1626,
WIN020,11/23/2019,16:32,55%,48%,40%,1932,772.51,1609,
WIN020,11/23/2019,16:33,55%,48%,40%,1932,772.51,1592,
WIN020,11/23/2019,16:34,67%,48%,40%,1932,772.51,1575,
WIN020,11/23/2019,16:35,67%,48%,40%,1932,772.51,1558,
WIN020,11/23/2019,16:36,67%,48%,40%,1932,772.51,1541,
WIN020,11/23/2019,16:37,67%,48%,40%,1932,772.51,1524,
WIN020,11/23/2019,16:38,67%,48%,40%,1932,772.51,1507,
WIN020,11/23/2019,16:39,67%,48%,40%,1932,772.51,1490,
WIN020,11/23/2019,16:40,67%,48%,40%,1932,772.51,1473,
WIN020,11/23/2019,16:41,67%,48%,40%,1932,772.51,1456,
WIN020,11/23/2019,16:42,67%,48%,40%,1932,772.51,1439,
WIN020,11/23/2019,16:43,67%,48%,40%,1932,772.51,1422,
WIN020,11/23/2019,16:44,67%,48%,40%,1932,772.51,1405,
WIN020,11/23/2019,16:45,67%,48%,40%,1932,772.51,1388,
WIN020,11/23/2019,16:46,67%,48%,40%,1932,772.51,1371,
WIN020,11/23/2019,16:47,67%,48%,40%,1932,772.51,1354,
WIN020,11/23/2019,16:48,67%,48%,40%,1932,772.51,1337,
WIN020,11/23/2019,16:49,67%,48%,40%,1932,772.51,1315,
WIN020,11/23/2019,16:50,67%,48%,40%,1932,772.51,1293,
WIN020,11/23/2019,16:51,67%,48%,40%,1932,772.51,1271,
WIN020,11/23/2019,16:52,67%,48%,40%,1932,772.51,1249,
WIN020,11/23/2019,16:53,67%,48%,40%,1932,772.51,1227,
WIN020,11/23/2019,16:54,67%,48%,40%,1932,772.51,1205,
WIN020,11/23/2019,16:55,67%,48%,40%,1932,772.51,1183,
WIN020,11/23/2019,16:56,67%,48%,40%,1932,772.51,1161,
WIN020,11/23/2019,16:57,67%,48%,40%,1932,772.51,1139,
WIN020,11/23/2019,16:58,67%,48%,40%,1932,772.51,1117,
WIN020,11/23/2019,16:59,67%,48%,40%,1932,772.51,1095,
WIN020,11/23/2019,17:00,67%,48%,40%,1932,772.51,1073,
WIN020,11/23/2019,17:01,67%,48%,40%,1932,772.51,1051,
WIN020,11/23/2019,17:02,67%,48%,40%,1932,772.51,1029,
WIN020,11/23/2019,17:03,67%,48%,40%,1932,772.51,990,
WIN020,11/23/2019,17:04,67%,48%,40%,1932,772.51,951,
WIN020,11/23/2019,17:05,67%,48%,40%,1932,772.51,912,
WIN020,11/23/2019,17:06,67%,48%,40%,1932,772.51,873,
WIN020,11/23/2019,17:07,73%,48%,40%,1932,772.51,834,
WIN020,11/23/2019,17:08,73%,48%,40%,1932,772.51,795,
WIN020,11/23/2019,17:09,73%,48%,40%,1932,772.51,756,
WIN020,11/23/2019,17:10,73%,48%,40%,1932,772.51,717,
WIN020,11/23/2019,17:11,73%,48%,40%,1932,772.51,678,
WIN020,11/23/2019,17:12,73%,48%,40%,1932,772.51,639,
WIN020,11/23/2019,17:13,73%,48%,40%,1932,772.51,582,
WIN020,11/23/2019,17:14,73%,48%,40%,1932,772.51,525,
WIN020,11/23/2019,17:15,73%,48%,40%,1932,772.51,468,
WIN020,11/23/2019,17:16,73%,48%,40%,1932,772.51,411,
WIN020,11/23/2019,17:17,73%,48%,40%,1932,772.51,354,
WIN020,11/23/2019,17:18,73%,48%,40%,1932,772.51,297,
WIN020,11/23/2019,17:19,73%,48%,40%,1932,772.51,240,
WIN020,11/23/2019,17:20,73%,48%,40%,1932,772.51,183,
WIN020,11/23/2019,17:21,73%,48%,40%,1932,772.51,126,
WIN020,11/23/2019,17:22,73%,48%,40%,1932,772.51,69,
WIN020,11/23/2019,17:23,73%,48%,40%,1932,772.51,12,
WIN020,11/23/2019,17:24,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:25,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:26,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:27,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:28,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:29,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:30,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:31,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:32,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:33,73%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:34,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:35,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:36,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:37,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:38,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:39,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:40,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:41,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:42,78%,64%,40%,1932,772.51,0,
WIN020,11/23/2019,17:43,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:44,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:45,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:46,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:47,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:48,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:49,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:50,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:51,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:52,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:53,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:54,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:55,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:56,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:57,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:58,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,17:59,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:00,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:01,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:02,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:03,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:04,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:05,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:06,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:07,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:08,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:09,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:10,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:11,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:12,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:13,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:14,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:15,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:16,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:17,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:18,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:19,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:20,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:21,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:22,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:23,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:24,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:25,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:26,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:27,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:28,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:29,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:30,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:31,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:32,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:33,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:34,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:35,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:36,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:37,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:38,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:39,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:40,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:41,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:42,78%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:43,85%,66%,40%,1932,772.51,0,
WIN020,11/23/2019,18:44,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:45,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:46,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:47,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:48,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:49,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:50,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:51,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:52,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:53,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:54,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:55,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:56,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:57,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:58,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,18:59,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:00,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:01,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:02,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:03,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:04,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:05,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:06,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:07,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:08,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:09,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:10,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:11,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:12,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:13,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:14,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:15,85%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:16,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:17,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:18,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:19,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:20,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:21,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:22,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:23,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:24,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:25,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:26,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:27,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:28,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:29,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:30,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:31,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:32,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:33,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:34,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:35,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:36,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:37,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:38,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:39,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:40,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:41,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:42,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:43,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:44,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:45,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:46,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:47,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:48,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:49,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:50,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:51,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:52,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:53,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:54,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:55,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:56,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:57,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:58,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,19:59,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,20:00,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,20:01,88%,71%,40%,1932,772.51,0,
WIN020,11/23/2019,20:02,88%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:03,88%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:04,88%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:05,88%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:06,97%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:07,97%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:08,97%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:09,97%,73%,40%,1932,772.51,0,
WIN020,11/23/2019,20:10,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:11,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:12,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:13,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:14,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:15,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:16,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:17,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:18,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:19,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:20,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:21,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:22,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:23,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:24,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:25,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:26,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:27,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:28,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:29,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:30,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:31,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:32,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:33,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:34,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:35,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:36,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:37,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:38,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:39,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:40,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:41,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:42,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:43,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:44,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:45,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:46,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:47,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:48,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:49,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:50,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:51,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:52,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:53,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:54,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:55,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:56,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:57,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:58,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,20:59,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:00,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:01,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:02,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:03,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:04,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:05,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:06,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:07,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:08,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:09,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:10,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:11,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:12,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:13,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:14,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:15,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:16,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:17,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:18,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:19,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:20,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:21,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:22,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:23,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:24,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:25,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:26,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:27,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:28,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:29,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:30,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:31,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:32,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:33,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:34,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:35,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:36,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:37,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:38,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:39,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:40,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:41,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:42,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:43,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:44,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:45,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:46,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:47,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:48,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:49,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:50,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:51,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:52,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:53,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:54,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:55,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:56,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:57,99%,74%,40%,1932,772.51,0,
WIN020,11/23/2019,21:58,99%,74%,40%,1932,772.51,0,
